38.68065174,-9.336498279999999
38.68065174,-9.336417040645797
38.68065174,-9.336370127800443
38.68065174,-9.336292554524137
38.68065174,-9.336236953356053
38.68065174,-9.33619829599869
38.68065174,-9.33612746175577
38.68065174,-9.336087026911164
38.68065174,-9.336027499885166
38.68065174,-9.335952400419135
38.68065174,-9.335921806174355
38.68065174,-9.33585112776765
38.68065174,-9.335775472121739
38.68065174,-9.335700458915259
38.68065174,-9.33565169772254
38.68065174,-9.335611109507484
38.68065174,-9.335525347981209
38.68065174,-9.3354606715152
38.68065174,-9.335389112496467
38.68065174,-9.335325215233675
